RGIId,ELA
RGI60-15.07448,5270
RGI60-15.07499,4875
RGI60-15.07500,4953
RGI60-15.07501,5239
RGI60-15.07506,4818
RGI60-15.07507,5217
RGI60-15.07508,4752
RGI60-15.07519,4451
RGI60-15.07522,5339
RGI60-15.07550,4692
RGI60-15.07555,5015
RGI60-15.07572,5110
RGI60-15.07582,5296
RGI60-15.07583,5459
RGI60-15.07587,5029
RGI60-15.07594,5010
RGI60-15.07599,5079
RGI60-15.07601,6200
RGI60-15.07605,4940
RGI60-15.07618,5199
RGI60-15.07711,NaN
RGI60-15.07714,NaN
RGI60-15.07716,NaN
RGI60-15.07734,NaN
RGI60-15.07735,NaN
RGI60-15.07736,NaN
RGI60-15.07739,NaN
RGI60-15.07740,NaN
RGI60-15.07830,5771
RGI60-15.07831,NaN
RGI60-15.07833,5940
RGI60-15.07836,5998.974028
RGI60-15.07839,6267
RGI60-15.07846,6369
RGI60-15.07851,5533
RGI60-15.07857,6207.989453
RGI60-15.07862,6310
RGI60-15.07864,5811
RGI60-15.07868,5585
RGI60-15.07869,5518
RGI60-15.07871,NaN
RGI60-15.07872,5402
RGI60-15.07873,7268.434047
RGI60-15.07880,6068
RGI60-15.07881,6318
RGI60-15.07885,5700
RGI60-15.07886,5060
RGI60-15.07887,6837
RGI60-15.07888,5418.852246
RGI60-15.07889,6205
RGI60-15.07893,5265
RGI60-15.07905,5936
RGI60-15.07907,6126
RGI60-15.07910,6340
RGI60-15.07911,5744
RGI60-15.07912,5380
RGI60-15.07917,NaN
RGI60-15.08009,NaN
RGI60-15.08051,4942
RGI60-15.08053,4815
RGI60-15.08054,5114
RGI60-15.08056,5641
RGI60-15.08068,5861
RGI60-15.08117,5487
RGI60-15.08127,5520
RGI60-15.08130,5509.119386
RGI60-15.08137,5916
RGI60-15.08138,5796
RGI60-15.08140,5531
RGI60-15.08148,5604.629861
RGI60-15.08159,5574.958911
RGI60-15.08160,5611.312582
RGI60-15.08166,5600.664645
RGI60-15.08231,5655.062292
RGI60-15.08232,5563
RGI60-15.08238,5458
RGI60-15.08240,6208.003092
RGI60-15.08244,5683.842887
RGI60-15.08265,5745.420947
RGI60-15.08296,5585
RGI60-15.08352,5791.205543
RGI60-15.08357,5687
RGI60-15.08461,5809
RGI60-15.08463,5587
RGI60-15.08485,5378
RGI60-15.08489,5349
RGI60-15.08498,5327
RGI60-15.08502,5657
RGI60-15.08626,5287
RGI60-15.08635,5365
RGI60-15.08660,5178.832402
RGI60-15.08677,5545
RGI60-15.08701,6123
RGI60-15.08715,6115
RGI60-15.08736,5561
RGI60-15.08751,6467
RGI60-15.08759,5700
RGI60-15.08766,6204
RGI60-15.08775,6667
RGI60-15.08791,5749
RGI60-15.08806,6030
RGI60-15.08809,5785
RGI60-15.08812,5846
RGI60-15.08821,6088
RGI60-15.08849,5452.204864
RGI60-15.08852,5391
RGI60-15.08864,7364.106958
RGI60-15.08866,5346
RGI60-15.08871,5568
RGI60-15.08875,5327
RGI60-15.08900,5552
RGI60-15.08904,5474
RGI60-15.08906,5594
RGI60-15.08909,5581
RGI60-15.08911,5520
RGI60-15.08915,5273
RGI60-15.08920,5692.11197
RGI60-15.08957,6259
RGI60-15.08967,5370
RGI60-15.08968,5257
RGI60-15.08989,6033
RGI60-15.08994,6064
RGI60-15.08996,6096
RGI60-15.08998,6314
RGI60-15.09008,NaN
RGI60-15.09020,5844
RGI60-15.09026,6041
RGI60-15.09056,6050
RGI60-15.09087,5868
RGI60-15.09096,6366
RGI60-15.09106,5954
RGI60-15.09123,5734
RGI60-15.09143,5928
RGI60-15.09150,5913
RGI60-15.09152,5720.672604
RGI60-15.09173,5333
RGI60-15.09185,5763
RGI60-15.09189,5843
RGI60-15.09194,4878
RGI60-15.09219,5367
RGI60-15.09227,5902
RGI60-15.09241,5661
RGI60-15.09249,4027
RGI60-15.09255,7368.780777
RGI60-15.09260,2924.803368
RGI60-15.09267,NaN
RGI60-15.09271,6534
RGI60-15.09276,5645
RGI60-15.09283,6606
RGI60-15.09291,NaN
RGI60-15.09303,5874
RGI60-15.09308,5586.195847
RGI60-15.09309,5888
RGI60-15.09320,5863
RGI60-15.09326,5621
RGI60-15.09331,6251
RGI60-15.09332,5779.850025
RGI60-15.09338,6547
RGI60-15.09348,5747
RGI60-15.09350,5711
RGI60-15.09354,6435
RGI60-15.09361,6437
RGI60-15.09377,6477
RGI60-15.09380,6557
RGI60-15.09383,6480
RGI60-15.09385,6268
RGI60-15.09389,7567.738745
RGI60-15.09408,7233
RGI60-15.09419,20603.16075
RGI60-15.09426,6532
RGI60-15.09428,5665.364318
RGI60-15.09435,5896.411436
RGI60-15.09438,108909.3316
RGI60-15.09453,5596
RGI60-15.09457,6500
RGI60-15.09458,6316
RGI60-15.09459,5630
RGI60-15.09467,5626
RGI60-15.09474,6653
RGI60-15.09475,6014
RGI60-15.09476,5913
RGI60-15.09478,6004
RGI60-15.09481,6837
RGI60-15.09483,7021.415316
RGI60-15.09486,5752
RGI60-15.09491,5825
RGI60-15.09492,5463
RGI60-15.09494,5779
RGI60-15.09500,7284
RGI60-15.09508,6747
RGI60-15.09546,NaN
RGI60-15.09578,5787
RGI60-15.09582,6075
RGI60-15.09585,6354
RGI60-15.09587,5676
RGI60-15.09599,6081
RGI60-15.09606,10296.91211
RGI60-15.09650,6173
RGI60-15.09675,7079
RGI60-15.09686,5688
RGI60-15.09700,5555
RGI60-15.09714,5764
RGI60-15.09721,6350
RGI60-15.09729,7013
RGI60-15.09740,6785
RGI60-15.09744,6741
RGI60-15.09745,6578
RGI60-15.09760,6686
RGI60-15.09762,5883
RGI60-15.09765,6084
RGI60-15.09766,5396
RGI60-15.09771,5667
RGI60-15.09781,6570
RGI60-15.09785,5895
RGI60-15.09792,5482
RGI60-15.09795,5517
RGI60-15.09799,5548
RGI60-15.09800,5668
RGI60-15.09801,6187
RGI60-15.09802,6394
RGI60-15.09803,5448
RGI60-15.09804,6273
RGI60-15.09805,5813
RGI60-15.09807,6140
RGI60-15.09809,5901
RGI60-15.09811,5922
RGI60-15.09817,5837
RGI60-15.09834,6305
RGI60-15.09835,NaN
RGI60-15.09839,5954
RGI60-15.09858,NaN
RGI60-15.09862,5833
RGI60-15.09868,5749
RGI60-15.09870,8183
RGI60-15.09871,8261.013364
RGI60-15.09876,NaN
RGI60-15.09889,5113
RGI60-15.09921,6243
RGI60-15.09923,6324
RGI60-15.09924,6100
RGI60-15.09925,6398
RGI60-15.09953,6412
RGI60-15.09962,6505
RGI60-15.09965,7258
RGI60-15.09991,5886
RGI60-15.10047,6280
RGI60-15.10054,6529.802915
RGI60-15.10055,6384
RGI60-15.10056,6266
RGI60-15.10062,6227
RGI60-15.10070,6981
RGI60-15.10076,6070
RGI60-15.10088,5929
RGI60-15.10105,6312
RGI60-15.10115,6206
RGI60-15.10126,6249
RGI60-15.10130,6272
RGI60-15.10135,6454
RGI60-15.10146,5832
RGI60-15.10147,6001
RGI60-15.10154,5777
RGI60-15.10161,6131
RGI60-15.10180,6105
RGI60-15.10181,6054
RGI60-15.10188,6071
RGI60-15.10190,6208
RGI60-15.10193,6609
RGI60-15.10196,6258
RGI60-15.10205,5998
RGI60-15.10209,6371
RGI60-15.10211,6172
RGI60-15.10222,5946
RGI60-15.10232,6255
RGI60-15.10240,6046
RGI60-15.10243,6284
RGI60-15.10247,6315
RGI60-15.10248,6421
RGI60-15.10254,6363
RGI60-15.10255,5916
RGI60-15.10261,6180
RGI60-15.10269,6185
RGI60-15.10270,6176
RGI60-15.10271,6435
RGI60-15.10273,6354
RGI60-15.10275,6054
RGI60-15.10276,6193
RGI60-15.10278,6362
RGI60-15.10279,5721
RGI60-15.10283,7228
RGI60-15.10285,6892
RGI60-15.10286,6626
RGI60-15.10288,6638
RGI60-15.10290,6069
RGI60-15.10292,6400
RGI60-15.10299,5859
RGI60-15.10303,6292
RGI60-15.10313,6472.743482
RGI60-15.10314,7606.544887
RGI60-15.10327,6135.87061
RGI60-15.10335,6336
RGI60-15.10342,5764
RGI60-15.10356,5765
RGI60-15.10363,6237
RGI60-15.10373,5863
RGI60-15.10386,NaN
RGI60-15.10399,6699
RGI60-15.10404,NaN
RGI60-15.10407,5897
RGI60-15.10413,6218
RGI60-15.10416,NaN
RGI60-15.10426,6631
RGI60-15.10428,6540
RGI60-15.10434,5979
RGI60-15.10436,6627
RGI60-15.10437,5928
RGI60-15.10444,6051
RGI60-15.10446,6668
RGI60-15.10448,5909
RGI60-15.10456,6112
RGI60-15.10458,6169
RGI60-15.10459,5523
RGI60-15.10463,6127
RGI60-15.10464,5678
RGI60-15.10467,6500
RGI60-15.10470,5613
RGI60-15.10473,5734
RGI60-15.10488,NaN
RGI60-15.10508,5929
RGI60-15.10511,6097
RGI60-15.10564,5711
RGI60-15.10567,5456
RGI60-15.10573,5494
RGI60-15.10597,5603
RGI60-15.10604,6224
RGI60-15.10633,5935.176388
RGI60-15.10644,5670
RGI60-15.10648,5722
RGI60-15.10651,5862
RGI60-15.10653,5477
RGI60-15.10663,5673
RGI60-15.10673,5827
RGI60-15.10689,6016
RGI60-15.10695,5388
RGI60-15.10697,6126
RGI60-15.10706,NaN
RGI60-15.10710,6779
RGI60-15.10713,6864
RGI60-15.10715,6677
RGI60-15.10718,6135
RGI60-15.10720,6581
RGI60-15.10721,6397
RGI60-15.10738,6969
RGI60-15.10741,5941
RGI60-15.10755,5945
RGI60-15.10761,6207
RGI60-15.10764,6311
RGI60-15.10765,6356
RGI60-15.10778,6211
RGI60-15.10779,9228.927844
RGI60-15.10784,8611.265614
RGI60-15.10787,5805
RGI60-15.10796,6247
RGI60-15.10814,5321
RGI60-15.10815,6062
RGI60-15.10818,6241
RGI60-15.10819,5649
RGI60-15.10821,5955
RGI60-15.10827,6010
RGI60-15.10834,6379
RGI60-15.10836,5764
RGI60-15.10839,6032
RGI60-15.10840,5436
RGI60-15.10846,5507
RGI60-15.10847,7417.260913
RGI60-15.10859,7344
RGI60-15.10860,5941
RGI60-15.10866,7137
RGI60-15.10867,6926
RGI60-15.10878,4962
RGI60-15.10879,6134
RGI60-15.10883,5643
RGI60-15.10885,5725
RGI60-15.10890,6165
RGI60-15.10892,5654
RGI60-15.10895,6362
RGI60-15.10897,6069
RGI60-15.10906,5885
RGI60-15.10912,5333
RGI60-15.10921,5659
RGI60-15.10928,5881
RGI60-15.10935,5394
RGI60-15.10940,NaN
RGI60-15.10942,NaN
RGI60-15.10943,NaN
RGI60-15.10945,NaN
RGI60-15.10961,5600.153431
RGI60-15.10965,6526
RGI60-15.10966,NaN
RGI60-15.10967,NaN
RGI60-15.10968,NaN
RGI60-15.10970,6233
RGI60-15.10972,6010
RGI60-15.10987,6583
RGI60-15.10994,5643
RGI60-15.10999,6842
RGI60-15.11003,5455
RGI60-15.11007,6153
RGI60-15.11008,5639
RGI60-15.11011,5695
RGI60-15.11012,5725
RGI60-15.11014,5393
RGI60-15.11015,5916
RGI60-15.11018,5989
RGI60-15.11019,5462
RGI60-15.11028,NaN
RGI60-15.11029,5694
RGI60-15.11040,4381
RGI60-15.11042,5757
RGI60-15.11069,5266
RGI60-15.11090,5073
RGI60-15.11099,5454
RGI60-15.11118,5284
RGI60-15.11135,5275
RGI60-15.11144,5633
RGI60-15.11145,5220
RGI60-15.11150,4821
RGI60-15.11154,5089
RGI60-15.11162,5559
RGI60-15.11164,5301
RGI60-15.11172,5113
RGI60-15.11180,5159.329638
RGI60-15.11199,4964
RGI60-15.11205,5313
RGI60-15.11230,4859
RGI60-15.11240,6386.227635
RGI60-15.11241,4981
RGI60-15.11256,4973
RGI60-15.11266,6020.707822
RGI60-15.11269,5557
RGI60-15.11271,5750.987934
RGI60-15.11273,5477.699171
RGI60-15.11344,5545
RGI60-15.11357,5745
RGI60-15.11359,5120
RGI60-15.11371,5260
RGI60-15.11381,5216
RGI60-15.11401,5298
RGI60-15.11415,5286
RGI60-15.11416,5352
RGI60-15.11420,5308
RGI60-15.11422,5214
RGI60-15.11444,5512
RGI60-15.11446,5588.148332
RGI60-15.11454,5539
RGI60-15.11455,5450
RGI60-15.11480,5287
RGI60-15.11492,5423
RGI60-15.11495,5445
RGI60-15.11510,5743.299633
RGI60-15.11513,5542
RGI60-15.11517,5345
RGI60-15.11527,5253
RGI60-15.11534,5455
RGI60-15.11541,5611
RGI60-15.11551,5521
RGI60-15.11554,5655.462985
RGI60-15.11563,5796
RGI60-15.11564,5642
RGI60-15.11579,6090
RGI60-15.11618,5623
RGI60-15.11622,5747
RGI60-15.11628,5742
RGI60-15.11656,5679
RGI60-15.11693,5604
RGI60-15.11701,5659
RGI60-15.11709,5616.386069
RGI60-15.11750,5479
RGI60-15.11752,4218
RGI60-15.11757,5107
RGI60-15.11758,4192
RGI60-15.11759,4743
RGI60-15.11760,5506.736947
RGI60-15.11761,5933.459825
RGI60-15.11763,5621
RGI60-15.11765,5613
RGI60-15.11770,5319
RGI60-15.11779,4859
RGI60-15.11782,5883
RGI60-15.11787,5542
RGI60-15.11788,5744
RGI60-15.11789,5661
RGI60-15.11792,5674
RGI60-15.11794,4760
RGI60-15.11795,5139
RGI60-15.11798,5324
RGI60-15.11803,5144
RGI60-15.11804,5223
RGI60-15.11808,5144
RGI60-15.11812,5558.0173
RGI60-15.11817,5491
RGI60-15.11820,5943.61071
RGI60-15.11821,5354
RGI60-15.11823,4706
RGI60-15.11824,5757
RGI60-15.11826,5876
RGI60-15.11827,4852
RGI60-15.11833,NaN
RGI60-15.11839,4938
RGI60-15.11842,4494
RGI60-15.11849,4613
RGI60-15.11855,5220.910223
RGI60-15.11867,4381
RGI60-15.11871,4280
RGI60-15.11874,5305
RGI60-15.11877,5506
RGI60-15.11879,5200
RGI60-15.11880,5827
RGI60-15.11888,5073
RGI60-15.11897,5745
RGI60-15.11904,5768
RGI60-15.11906,4874
RGI60-15.11909,4686
RGI60-15.11923,5955
RGI60-15.11926,4566
RGI60-15.11930,5355
RGI60-15.11943,5622
RGI60-15.11949,5359
RGI60-15.11954,5524.825754
RGI60-15.11955,5418
RGI60-15.11956,5320
RGI60-15.11957,5317
RGI60-15.11963,5365
RGI60-15.11973,5163
RGI60-15.11975,5410
RGI60-15.11980,4868
RGI60-15.11982,NaN
RGI60-15.11984,4643
RGI60-15.11985,5332
RGI60-15.11991,NaN
RGI60-15.12025,5038
RGI60-15.12027,5273
RGI60-15.12030,5142.292245
RGI60-15.12032,4788
RGI60-15.12033,5157.832905
RGI60-15.12040,5063.211517
RGI60-15.12041,5027
RGI60-15.12056,5353
RGI60-15.12061,5209
RGI60-15.12065,NaN
RGI60-15.12066,5300
RGI60-15.12067,4896
RGI60-15.12068,NaN
RGI60-15.12075,4417
RGI60-15.12079,5387
RGI60-15.12082,4954
RGI60-15.12084,NaN
RGI60-15.12090,4832
RGI60-15.12091,7145.929672
RGI60-15.12092,12329.68241
RGI60-15.12104,6086
RGI60-15.12111,5691
RGI60-15.12112,4874
RGI60-15.12115,5119
RGI60-15.12116,4858
RGI60-15.12118,5494
RGI60-15.12121,NaN
RGI60-15.12122,4798
RGI60-15.12128,4989.615799
RGI60-15.12143,5703.925418
RGI60-15.12151,4698
RGI60-15.12152,5115
RGI60-15.12153,5104
RGI60-15.12157,4807
RGI60-15.12160,5107
RGI60-15.12186,5091
RGI60-15.12200,5014
RGI60-15.12203,4937
RGI60-15.12215,5027
RGI60-15.12216,4862
RGI60-15.12217,4896
RGI60-15.12219,NaN
RGI60-15.12221,4954
RGI60-15.12228,NaN
RGI60-15.12243,4848
RGI60-15.12246,5058
RGI60-15.12248,4815
RGI60-15.12258,4929
RGI60-15.12263,5076.85612
RGI60-15.12266,5058
RGI60-15.12284,5003.556013
RGI60-15.12289,5081
RGI60-15.12293,5021
RGI60-15.12294,4936
RGI60-15.12295,4646
RGI60-15.12304,NaN
RGI60-15.12305,4646
RGI60-15.12332,NaN
RGI60-15.12339,NaN
RGI60-15.12388,NaN
RGI60-15.12400,4979
RGI60-15.12403,4927
RGI60-15.12404,5509
RGI60-15.12405,4648
RGI60-15.12410,4957
RGI60-15.12411,5090
RGI60-15.12414,4399
RGI60-15.12424,4515
RGI60-15.12429,5140
RGI60-15.12432,5126
RGI60-15.12434,NaN
RGI60-15.12435,4797
RGI60-15.12438,4529.750254
RGI60-15.12439,NaN
RGI60-15.12448,5655
RGI60-15.12454,NaN
RGI60-15.12457,4482
RGI60-15.12462,5112.242581
RGI60-15.12464,5704
RGI60-15.12470,5328
RGI60-15.12479,5022
RGI60-15.12492,5588.111503
RGI60-15.12493,5001
RGI60-15.12498,5795
RGI60-15.12500,6412
RGI60-15.12502,5012
RGI60-15.12504,4794
RGI60-15.12506,4992
RGI60-15.12512,5332
RGI60-15.12517,4968
RGI60-15.12520,5049
RGI60-15.12526,5030
RGI60-15.12535,NaN
RGI60-15.12536,NaN
RGI60-15.12540,4528
RGI60-15.12543,NaN
RGI60-15.12544,6892.0082
RGI60-15.12547,5907
RGI60-15.12549,5940
RGI60-15.12550,4653
RGI60-15.12552,NaN
RGI60-15.12553,4416
RGI60-15.12566,6416
RGI60-15.12579,NaN
RGI60-15.12582,5658
RGI60-15.12585,6420
RGI60-15.12586,6241.221149
RGI60-15.12587,3988
RGI60-15.12593,5240.934277
RGI60-15.12594,6759
RGI60-15.12605,5984
RGI60-15.12613,3431
RGI60-15.12622,5630
RGI60-15.12624,5150
RGI60-15.12627,5210
RGI60-15.12638,5184
RGI60-15.12644,5164
RGI60-15.12654,5536
RGI60-15.12658,5559
RGI60-15.12685,5698
RGI60-15.12686,5007
RGI60-15.12693,4999
RGI60-15.12696,5706.475684
RGI60-15.12703,5600
RGI60-15.12705,5077.399399
RGI60-15.12717,5377
RGI60-15.12723,5732
RGI60-15.12726,5275.412021
RGI60-15.12727,5651
RGI60-15.12737,5965
RGI60-15.12740,4982
RGI60-15.12754,4570
RGI60-15.12756,5552
RGI60-15.12762,5748
RGI60-15.12775,5566
RGI60-15.12786,6066.70904
RGI60-15.12793,NaN
RGI60-15.12798,5660
RGI60-15.12809,4996
RGI60-15.12827,5645
RGI60-15.12829,4777
RGI60-15.12833,5552.518064
RGI60-15.12843,5367.691929
RGI60-15.12870,5655
RGI60-15.12871,5633
RGI60-15.12873,5672.806506
RGI60-15.12889,5618
RGI60-15.12897,5402
RGI60-15.12908,5624
RGI60-15.12912,5538
RGI60-15.12914,5809.435675
RGI60-15.12921,5551
RGI60-15.12924,5575.241822
RGI60-15.12925,5468.166388
RGI60-15.12939,5645.918112
RGI60-15.12958,5457.612439
RGI60-15.12970,5300
RGI60-15.12975,6313.270373
RGI60-15.12979,5389.42631
RGI60-15.12981,5595.650622
RGI60-15.12993,5395.788429
RGI60-15.13013,5404
RGI60-15.13027,5478
RGI60-15.13033,5452
RGI60-15.13044,5708.692442
RGI60-15.13061,5567
RGI60-15.13065,5247
RGI60-15.13067,5437
RGI60-15.13070,5349.034212
RGI60-15.13083,5496
RGI60-15.13088,5926.510112
RGI60-15.13092,5485.98477
RGI60-15.13097,5803
RGI60-15.13104,5975
RGI60-15.13116,5630
RGI60-15.13117,6120
